review_id,user_id,movie_id,source_viewing_id,rating,review_title,review_text,reviewed_at,sentiment_label,contains_spoiler,helpful_votes,review_language
URV000767,USR0223,MOV0077,VEW002665,2.5,장단점이 뚜렷한 Documentary,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-11-04T06:19:15Z,neutral,false,69,en
URV000768,USR0223,MOV0189,VEW002666,3.5,장단점이 뚜렷한 Fantasy,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-07-05T09:07:59Z,neutral,false,56,ko
URV000769,USR0223,MOV0120,VEW002667,1,아쉬움이 남은 새별 들판: 교차점,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2023-11-23T17:18:22Z,negative,false,332,en
URV000770,USR0224,MOV0154,VEW002677,1.5,아쉬움이 남은 호박빛 회로: 규약,기대했던 긴장감이 부족해 집중하기 어려웠다.,2025-09-12T08:04:44Z,negative,false,156,hi
URV000771,USR0224,MOV0076,VEW002678,3,장단점이 뚜렷한 Action,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-01-08T13:22:20Z,neutral,false,244,ko
URV000772,USR0224,MOV0099,VEW002679,3,장단점이 뚜렷한 Fantasy,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-04-23T23:38:46Z,neutral,false,28,ko
URV000773,USR0225,MOV0086,VEW002689,3.5,장단점이 뚜렷한 Action,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-08-24T21:45:28Z,neutral,false,202,ko
URV000774,USR0225,MOV0043,VEW002690,2.5,장단점이 뚜렷한 Thriller,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-03-25T20:41:32Z,neutral,false,247,de
URV000775,USR0225,MOV0072,VEW002691,3.5,장단점이 뚜렷한 Comedy,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2023-03-25T05:18:44Z,neutral,false,53,ko
URV000776,USR0226,MOV0034,VEW002701,2.5,장단점이 뚜렷한 Science Fiction,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2024-10-17T17:48:07Z,neutral,false,219,ko
URV000777,USR0226,MOV0001,VEW002702,4.5,다시 보고 싶은 “별비: 기록”,"예상보다 섬세하고 따뜻했다, 친구에게 추천하고 싶다.",2024-10-30T05:24:54Z,positive,false,130,ko
URV000778,USR0226,MOV0032,VEW002703,2,아쉬움이 남은 잿빛 파도: 신호,기대했던 긴장감이 부족해 집중하기 어려웠다.,2024-09-09T19:37:14Z,negative,false,149,ko
URV000779,USR0227,MOV0049,VEW002713,3.5,장단점이 뚜렷한 Fantasy,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2023-10-07T20:18:08Z,neutral,false,302,ko
URV000780,USR0227,MOV0104,VEW002714,3,장단점이 뚜렷한 Science Fiction,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-04-04T11:27:36Z,neutral,false,145,ko
URV000781,USR0227,MOV0144,VEW002715,2,아쉬움이 남은 은빛 자오선: 규약,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2026-04-18T23:04:51Z,negative,false,245,ko
URV000782,USR0228,MOV0183,VEW002725,2.5,장단점이 뚜렷한 Thriller,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-02-23T06:18:46Z,neutral,true,221,ko
URV000783,USR0228,MOV0147,VEW002726,3,장단점이 뚜렷한 Documentary,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-11-18T05:24:11Z,neutral,false,117,en
URV000784,USR0228,MOV0082,VEW002727,1,아쉬움이 남은 빛의 수호자: 신호,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2025-12-21T04:18:51Z,negative,false,101,en
URV000785,USR0229,MOV0069,VEW002737,3,장단점이 뚜렷한 Fantasy,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2023-07-05T04:10:37Z,neutral,false,269,ko
URV000786,USR0229,MOV0097,VEW002738,4.5,다시 보고 싶은 “까마귀 첨탑: 연대기”,몰입감이 좋고 마지막 장면의 여운이 길었다.,2026-06-12T16:31:03Z,positive,false,79,ko
URV000787,USR0229,MOV0129,VEW002739,2.5,장단점이 뚜렷한 Fantasy,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-08-10T23:11:16Z,neutral,false,96,ko
URV000788,USR0230,MOV0112,VEW002749,3,장단점이 뚜렷한 Comedy,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-01-11T12:43:36Z,neutral,false,349,ko
URV000789,USR0230,MOV0187,VEW002750,4,다시 보고 싶은 “비취 주파수: 연대기”,배우들의 호흡과 음악이 잘 어우러져 다시 보고 싶다.,2025-03-29T12:29:33Z,positive,false,1,ko
URV000790,USR0230,MOV0031,VEW002751,4,다시 보고 싶은 “잿빛 파도: 기록”,"예상보다 섬세하고 따뜻했다, 친구에게 추천하고 싶다.",2025-10-29T16:19:34Z,positive,false,124,ko
URV000791,USR0231,MOV0035,VEW002761,4.5,다시 보고 싶은 “잿빛 파도: 정원”,배우들의 호흡과 음악이 잘 어우러져 다시 보고 싶다.,2025-10-04T14:10:29Z,positive,false,113,ko
URV000792,USR0231,MOV0079,VEW002762,4.5,다시 보고 싶은 “메아리 항구: 몽상”,배우들의 호흡과 음악이 잘 어우러져 다시 보고 싶다.,2024-12-28T20:05:28Z,positive,false,345,ko
URV000793,USR0231,MOV0015,VEW002763,3.5,장단점이 뚜렷한 Romance,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-06-29T12:21:55Z,neutral,false,331,ko
URV000794,USR0232,MOV0088,VEW002773,2,아쉬움이 남은 빛의 수호자: 별자리,기대했던 긴장감이 부족해 집중하기 어려웠다.,2025-01-30T17:55:05Z,negative,false,62,ko
URV000795,USR0232,MOV0111,VEW002774,1.5,아쉬움이 남은 새별 들판: 기록,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2024-03-11T01:12:32Z,negative,false,23,ko
URV000796,USR0232,MOV0078,VEW002775,3,장단점이 뚜렷한 Animation,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-03-05T09:31:24Z,neutral,false,139,ko
URV000797,USR0233,MOV0101,VEW002785,1.5,아쉬움이 남은 파도의 불씨: 기록,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2026-06-27T16:20:03Z,negative,false,34,en
URV000798,USR0233,MOV0063,VEW002786,2,아쉬움이 남은 오리온 골짜기: 항해,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2024-06-07T04:38:26Z,negative,false,155,en
URV000799,USR0233,MOV0027,VEW002787,3,장단점이 뚜렷한 Documentary,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2023-07-18T05:50:22Z,neutral,false,306,en
URV000800,USR0234,MOV0017,VEW002797,4,다시 보고 싶은 “푸른 궤도: 연대기”,"예상보다 섬세하고 따뜻했다, 친구에게 추천하고 싶다.",2026-02-04T20:56:43Z,positive,false,268,ko
URV000801,USR0234,MOV0014,VEW002798,3.5,장단점이 뚜렷한 Science Fiction,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-07-06T21:20:30Z,neutral,false,11,ko
URV000802,USR0234,MOV0012,VEW002799,1.5,아쉬움이 남은 푸른 궤도: 신호,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2023-07-30T06:23:14Z,negative,false,316,ko
URV000803,USR0235,MOV0155,VEW002809,3.5,장단점이 뚜렷한 Romance,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2025-05-31T02:14:08Z,neutral,false,107,ko
URV000804,USR0235,MOV0021,VEW002810,2,아쉬움이 남은 달의 대장간: 기록,기대했던 긴장감이 부족해 집중하기 어려웠다.,2023-05-04T12:38:04Z,negative,true,268,ko
URV000805,USR0235,MOV0060,VEW002811,2.5,장단점이 뚜렷한 Horror,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-07-16T21:58:22Z,neutral,false,155,ko
URV000806,USR0236,MOV0074,VEW002821,3,장단점이 뚜렷한 Science Fiction,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2022-08-14T21:07:45Z,neutral,false,83,ko
URV000807,USR0236,MOV0026,VEW002822,2,아쉬움이 남은 달의 대장간: 역설,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2024-11-05T08:17:45Z,negative,false,144,ko
URV000808,USR0236,MOV0136,VEW002823,2.5,장단점이 뚜렷한 Action,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2024-09-20T18:20:42Z,neutral,false,151,ko
URV000809,USR0237,MOV0167,VEW002833,4,다시 보고 싶은 “빈 프리즘: 연대기”,배우들의 호흡과 음악이 잘 어우러져 다시 보고 싶다.,2026-06-06T22:48:32Z,positive,false,241,ko
URV000810,USR0237,MOV0044,VEW002834,3,장단점이 뚜렷한 Science Fiction,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-07-14T03:24:17Z,neutral,true,21,ko
URV000811,USR0237,MOV0122,VEW002835,4,다시 보고 싶은 “황조롱이의 새벽: 신호”,"예상보다 섬세하고 따뜻했다, 친구에게 추천하고 싶다.",2026-06-28T21:30:01Z,positive,false,273,pt
URV000812,USR0238,MOV0190,VEW002845,3.5,장단점이 뚜렷한 Horror,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2022-04-21T19:17:44Z,neutral,false,348,ko
URV000813,USR0238,MOV0141,VEW002846,3,장단점이 뚜렷한 Drama,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-07-05T05:13:25Z,neutral,false,167,ko
URV000814,USR0238,MOV0183,VEW002847,1,아쉬움이 남은 비취 주파수: 항해,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2026-02-07T09:53:25Z,negative,false,21,ko
URV000815,USR0239,MOV0101,VEW002857,2.5,장단점이 뚜렷한 Drama,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2024-10-02T16:03:55Z,neutral,false,251,ko
URV000816,USR0239,MOV0172,VEW002858,1,아쉬움이 남은 겨울 지도: 신호,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2026-05-26T20:08:59Z,negative,false,1,ko
URV000817,USR0239,MOV0030,VEW002859,2,아쉬움이 남은 달의 대장간: 교차점,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2024-05-31T10:57:32Z,negative,false,74,ko
URV000818,USR0240,MOV0001,VEW002869,4.5,다시 보고 싶은 “별비: 기록”,"예상보다 섬세하고 따뜻했다, 친구에게 추천하고 싶다.",2026-05-25T07:07:43Z,positive,false,131,ko
URV000819,USR0240,MOV0002,VEW002870,3,장단점이 뚜렷한 Comedy,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-06-21T11:35:12Z,neutral,false,7,ko
URV000820,USR0240,MOV0139,VEW002871,1.5,아쉬움이 남은 내일의 유리: 몽상,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2026-03-20T05:10:20Z,negative,true,271,ko
URV000821,USR0241,MOV0140,VEW002881,3,장단점이 뚜렷한 Horror,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-04-26T18:08:29Z,neutral,false,42,ko
URV000822,USR0241,MOV0170,VEW002882,1,아쉬움이 남은 빈 프리즘: 교차점,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2024-11-05T01:16:43Z,negative,false,252,en
URV000823,USR0241,MOV0020,VEW002883,2,아쉬움이 남은 푸른 궤도: 교차점,기대했던 긴장감이 부족해 집중하기 어려웠다.,2025-07-22T07:14:51Z,negative,false,167,ko
URV000824,USR0242,MOV0040,VEW002893,2.5,장단점이 뚜렷한 Horror,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-03-11T17:17:01Z,neutral,false,331,ko
URV000825,USR0242,MOV0014,VEW002894,4,다시 보고 싶은 “푸른 궤도: 규약”,"예상보다 섬세하고 따뜻했다, 친구에게 추천하고 싶다.",2024-11-14T00:58:59Z,positive,false,321,ko
URV000826,USR0242,MOV0134,VEW002895,2,아쉬움이 남은 내일의 유리: 규약,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2026-04-19T23:25:40Z,negative,true,313,ko
URV000827,USR0243,MOV0008,VEW002905,3.5,장단점이 뚜렷한 Animation,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-03-10T12:55:15Z,neutral,true,203,ko
URV000828,USR0243,MOV0148,VEW002906,4.5,다시 보고 싶은 “은빛 자오선: 별자리”,몰입감이 좋고 마지막 장면의 여운이 길었다.,2025-12-13T08:59:41Z,positive,false,195,ko
URV000829,USR0243,MOV0136,VEW002907,3.5,장단점이 뚜렷한 Action,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-07-30T20:38:12Z,neutral,false,80,ko
URV000830,USR0244,MOV0051,VEW002917,1.5,아쉬움이 남은 안개의 도시: 기록,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-01-21T02:31:42Z,negative,false,87,ko
URV000831,USR0244,MOV0178,VEW002918,1.5,아쉬움이 남은 겨울 지도: 별자리,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2026-07-09T04:38:50Z,negative,false,31,hi
URV000832,USR0244,MOV0101,VEW002919,1,아쉬움이 남은 파도의 불씨: 기록,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2025-06-17T11:09:10Z,negative,false,339,hi
URV000833,USR0245,MOV0087,VEW002929,2,아쉬움이 남은 빛의 수호자: 연대기,기대했던 긴장감이 부족해 집중하기 어려웠다.,2025-01-10T18:07:52Z,negative,true,246,ko
URV000834,USR0245,MOV0136,VEW002930,3,장단점이 뚜렷한 Action,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2024-07-04T16:11:56Z,neutral,false,126,de
URV000835,USR0245,MOV0089,VEW002931,4,다시 보고 싶은 “빛의 수호자: 몽상”,배우들의 호흡과 음악이 잘 어우러져 다시 보고 싶다.,2026-03-11T12:20:33Z,positive,true,224,ko
URV000836,USR0246,MOV0148,VEW002941,3.5,장단점이 뚜렷한 Animation,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2024-01-26T20:44:02Z,neutral,false,212,ko
URV000837,USR0246,MOV0186,VEW002942,2,아쉬움이 남은 비취 주파수: 역설,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-05-10T05:01:51Z,negative,false,248,ko
URV000838,USR0246,MOV0163,VEW002943,3,장단점이 뚜렷한 Thriller,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-04-07T08:00:55Z,neutral,false,21,ko
URV000839,USR0247,MOV0134,VEW002953,1.5,아쉬움이 남은 내일의 유리: 규약,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2022-08-20T12:46:49Z,negative,false,161,ko
URV000840,USR0247,MOV0195,VEW002954,2.5,장단점이 뚜렷한 Romance,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-05-30T00:55:19Z,neutral,false,216,pt
URV000841,USR0247,MOV0017,VEW002955,3.5,장단점이 뚜렷한 Documentary,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-02-17T20:50:12Z,neutral,false,168,ko
URV000842,USR0248,MOV0199,VEW002965,3,장단점이 뚜렷한 Fantasy,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-04-22T06:12:12Z,neutral,false,211,ko
URV000843,USR0248,MOV0160,VEW002966,2.5,장단점이 뚜렷한 Horror,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-06-08T14:06:28Z,neutral,false,276,ko
URV000844,USR0248,MOV0113,VEW002967,2.5,장단점이 뚜렷한 Thriller,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-02-16T14:58:40Z,neutral,false,343,ko
URV000845,USR0249,MOV0157,VEW002977,4,다시 보고 싶은 “호박빛 회로: 연대기”,배우들의 호흡과 음악이 잘 어우러져 다시 보고 싶다.,2026-04-18T03:19:31Z,positive,false,28,ko
URV000846,USR0249,MOV0084,VEW002978,4.5,다시 보고 싶은 “빛의 수호자: 규약”,배우들의 호흡과 음악이 잘 어우러져 다시 보고 싶다.,2026-04-17T22:10:53Z,positive,false,304,en
URV000847,USR0249,MOV0119,VEW002979,2.5,장단점이 뚜렷한 Fantasy,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2024-09-15T00:18:30Z,neutral,false,37,ko
URV000848,USR0250,MOV0076,VEW002989,3,장단점이 뚜렷한 Action,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-04-02T10:22:34Z,neutral,false,60,ko
URV000849,USR0250,MOV0014,VEW002990,3.5,장단점이 뚜렷한 Science Fiction,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-04-26T13:29:07Z,neutral,false,292,ko
URV000850,USR0250,MOV0133,VEW002991,2.5,장단점이 뚜렷한 Thriller,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-07-03T04:13:37Z,neutral,false,299,ko
URV000851,USR0251,MOV0069,VEW003001,2.5,장단점이 뚜렷한 Fantasy,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2025-06-03T04:48:13Z,neutral,false,229,ko
URV000852,USR0251,MOV0188,VEW003002,2,아쉬움이 남은 비취 주파수: 별자리,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-03-08T09:36:07Z,negative,false,154,ko
URV000853,USR0251,MOV0125,VEW003003,2,아쉬움이 남은 황조롱이의 새벽: 정원,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2025-08-04T22:25:55Z,negative,false,60,ko
URV000854,USR0252,MOV0009,VEW003013,4.5,다시 보고 싶은 “별비: 몽상”,"예상보다 섬세하고 따뜻했다, 친구에게 추천하고 싶다.",2026-05-01T21:36:38Z,positive,false,349,fr
URV000855,USR0252,MOV0026,VEW003014,1.5,아쉬움이 남은 달의 대장간: 역설,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-05-19T14:10:43Z,negative,false,47,fr
URV000856,USR0252,MOV0196,VEW003015,3,장단점이 뚜렷한 Action,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-02-07T10:40:08Z,neutral,false,218,ko
URV000857,USR0253,MOV0080,VEW003025,4,다시 보고 싶은 “메아리 항구: 교차점”,"예상보다 섬세하고 따뜻했다, 친구에게 추천하고 싶다.",2024-08-28T19:40:55Z,positive,true,1,ko
URV000858,USR0253,MOV0140,VEW003026,3,장단점이 뚜렷한 Horror,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-12-19T21:22:13Z,neutral,true,167,en
URV000859,USR0253,MOV0191,VEW003027,1,아쉬움이 남은 진홍 항구: 기록,기대했던 긴장감이 부족해 집중하기 어려웠다.,2025-06-11T02:52:12Z,negative,false,149,ko
URV000860,USR0254,MOV0093,VEW003037,1.5,아쉬움이 남은 까마귀 첨탑: 항해,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2026-02-07T10:23:56Z,negative,false,202,ko
URV000861,USR0254,MOV0157,VEW003038,4.5,다시 보고 싶은 “호박빛 회로: 연대기”,몰입감이 좋고 마지막 장면의 여운이 길었다.,2026-07-05T04:19:32Z,positive,false,242,ko
URV000862,USR0254,MOV0081,VEW003039,1.5,아쉬움이 남은 빛의 수호자: 기록,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-05-18T10:26:17Z,negative,false,126,ko
URV000863,USR0255,MOV0055,VEW003049,2.5,장단점이 뚜렷한 Romance,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-07-20T10:07:23Z,neutral,false,350,ko
URV000864,USR0255,MOV0158,VEW003050,4,다시 보고 싶은 “호박빛 회로: 별자리”,"예상보다 섬세하고 따뜻했다, 친구에게 추천하고 싶다.",2024-10-15T03:31:02Z,positive,false,184,ko
URV000865,USR0255,MOV0073,VEW003051,3.5,장단점이 뚜렷한 Thriller,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2024-04-18T20:13:40Z,neutral,true,138,de
URV000866,USR0256,MOV0131,VEW003061,3.5,장단점이 뚜렷한 Drama,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-01-31T15:04:15Z,neutral,false,17,ko
URV000867,USR0256,MOV0121,VEW003062,1,아쉬움이 남은 황조롱이의 새벽: 기록,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2026-01-12T01:07:02Z,negative,false,224,ja
URV000868,USR0256,MOV0085,VEW003063,3,장단점이 뚜렷한 Romance,장점과 단점이 분명했다. 한 번쯤 볼 만한 작품이다.,2026-07-17T17:45:04Z,neutral,false,198,ko
URV000869,USR0257,MOV0020,VEW003073,1,아쉬움이 남은 푸른 궤도: 교차점,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2025-06-21T14:41:03Z,negative,false,295,ko
URV000870,USR0257,MOV0178,VEW003074,1.5,아쉬움이 남은 겨울 지도: 별자리,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-05-02T09:34:57Z,negative,false,31,ko
URV000871,USR0257,MOV0074,VEW003075,3,장단점이 뚜렷한 Science Fiction,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2023-08-18T14:15:38Z,neutral,false,277,ko
URV000872,USR0258,MOV0121,VEW003085,2.5,장단점이 뚜렷한 Drama,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-06-01T22:04:26Z,neutral,false,295,ko
URV000873,USR0258,MOV0020,VEW003086,1,아쉬움이 남은 푸른 궤도: 교차점,기대했던 긴장감이 부족해 집중하기 어려웠다.,2024-04-23T00:54:46Z,negative,false,98,ko
URV000874,USR0258,MOV0005,VEW003087,3.5,장단점이 뚜렷한 Romance,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2023-10-13T06:23:27Z,neutral,false,10,ko
URV000875,USR0259,MOV0123,VEW003097,2.5,장단점이 뚜렷한 Thriller,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-10-31T02:05:23Z,neutral,false,187,en
URV000876,USR0259,MOV0093,VEW003098,1.5,아쉬움이 남은 까마귀 첨탑: 항해,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-06-11T05:07:21Z,negative,false,101,ko
URV000877,USR0259,MOV0144,VEW003099,2,아쉬움이 남은 은빛 자오선: 규약,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2025-12-18T18:41:01Z,negative,false,243,ko
URV000878,USR0260,MOV0025,VEW003109,3,장단점이 뚜렷한 Romance,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-06-24T03:55:38Z,neutral,false,51,ko
URV000879,USR0260,MOV0175,VEW003110,4,다시 보고 싶은 “겨울 지도: 정원”,배우들의 호흡과 음악이 잘 어우러져 다시 보고 싶다.,2025-12-02T23:30:07Z,positive,true,219,ko
URV000880,USR0260,MOV0152,VEW003111,2.5,장단점이 뚜렷한 Comedy,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2026-02-23T13:00:19Z,neutral,false,225,ko
URV000881,USR0261,MOV0120,VEW003121,1,아쉬움이 남은 새별 들판: 교차점,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2024-04-07T02:56:20Z,negative,false,233,ko
URV000882,USR0261,MOV0070,VEW003122,2.5,장단점이 뚜렷한 Horror,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-12-29T06:42:29Z,neutral,true,70,ko
URV000883,USR0261,MOV0122,VEW003123,4,다시 보고 싶은 “황조롱이의 새벽: 신호”,몰입감이 좋고 마지막 장면의 여운이 길었다.,2024-10-29T00:15:25Z,positive,false,317,ko
URV000884,USR0262,MOV0134,VEW003133,2,아쉬움이 남은 내일의 유리: 규약,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2026-02-04T17:43:03Z,negative,false,286,ko
URV000885,USR0262,MOV0036,VEW003134,3.5,장단점이 뚜렷한 Action,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-03-16T02:44:45Z,neutral,false,217,ko
URV000886,USR0262,MOV0182,VEW003135,2,아쉬움이 남은 비취 주파수: 신호,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2026-02-12T19:59:44Z,negative,false,299,ko
URV000887,USR0263,MOV0174,VEW003145,4,다시 보고 싶은 “겨울 지도: 규약”,"예상보다 섬세하고 따뜻했다, 친구에게 추천하고 싶다.",2025-12-30T14:42:51Z,positive,true,341,ko
URV000888,USR0263,MOV0198,VEW003146,2,아쉬움이 남은 진홍 항구: 별자리,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2025-08-20T22:17:04Z,negative,false,214,ko
URV000889,USR0263,MOV0059,VEW003147,3,장단점이 뚜렷한 Fantasy,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-09-09T16:42:08Z,neutral,false,165,ko
URV000890,USR0264,MOV0136,VEW003157,3.5,장단점이 뚜렷한 Action,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-05-28T22:42:17Z,neutral,false,122,ko
URV000891,USR0264,MOV0121,VEW003158,1.5,아쉬움이 남은 황조롱이의 새벽: 기록,기대했던 긴장감이 부족해 집중하기 어려웠다.,2025-07-07T04:23:18Z,negative,false,288,hi
URV000892,USR0264,MOV0034,VEW003159,2,아쉬움이 남은 잿빛 파도: 규약,기대했던 긴장감이 부족해 집중하기 어려웠다.,2025-07-11T07:56:47Z,negative,false,152,ko
URV000893,USR0265,MOV0132,VEW003169,1.5,아쉬움이 남은 내일의 유리: 신호,기대했던 긴장감이 부족해 집중하기 어려웠다.,2026-07-06T03:53:06Z,negative,false,243,ko
URV000894,USR0265,MOV0105,VEW003170,2,아쉬움이 남은 파도의 불씨: 정원,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2026-07-01T16:50:00Z,negative,true,267,ko
URV000895,USR0265,MOV0054,VEW003171,1.5,아쉬움이 남은 안개의 도시: 규약,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2025-08-06T13:34:47Z,negative,false,20,ko
URV000896,USR0266,MOV0122,VEW003181,3,장단점이 뚜렷한 Comedy,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2026-04-12T16:44:01Z,neutral,false,183,ko
URV000897,USR0266,MOV0133,VEW003182,2.5,장단점이 뚜렷한 Thriller,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2024-01-31T19:01:09Z,neutral,false,271,ko
URV000898,USR0266,MOV0143,VEW003183,2,아쉬움이 남은 은빛 자오선: 항해,아이디어는 좋았지만 인물의 선택이 충분히 설득력 있지 않았다.,2025-07-15T04:46:47Z,negative,false,228,ko
URV000899,USR0267,MOV0160,VEW003193,3,장단점이 뚜렷한 Horror,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-01-13T16:53:15Z,neutral,false,44,ko
URV000900,USR0267,MOV0154,VEW003194,1,아쉬움이 남은 호박빛 회로: 규약,전개가 반복적이고 결말이 급하게 마무리된 느낌이다.,2025-11-01T22:49:07Z,negative,false,127,ko
URV000901,USR0267,MOV0123,VEW003195,3,장단점이 뚜렷한 Thriller,영상은 인상적이었지만 이야기의 밀도는 평범했다.,2025-09-04T06:56:41Z,neutral,false,330,pt
URV000902,USR0268,MOV0037,VEW003205,4.5,다시 보고 싶은 “잿빛 파도: 연대기”,몰입감이 좋고 마지막 장면의 여운이 길었다.,2026-02-11T17:09:20Z,positive,false,58,en
URV000903,USR0268,MOV0013,VEW003206,3.5,장단점이 뚜렷한 Thriller,흥미로운 설정이지만 중반 전개는 조금 느리게 느껴졌다.,2023-04-22T07:50:22Z,neutral,false,152,ko
